TIME,GEO,UNIT,PRODUCT,INDIC_NRG,Value
2008,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2008,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Slovakia,Terajoule,Renewable energies,Gross inland consumption,39275.7
2008,Slovakia,Terajoule,Hydro power,Gross inland consumption,14540.4
2008,Slovakia,Terajoule,Wind power,Gross inland consumption,25.2
2008,Slovakia,Terajoule,Solar thermal,Gross inland consumption,2
2008,Slovakia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Finland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Finland,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Finland,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Finland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Finland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Finland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,9141.4
2008,Finland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1471.4
2008,Finland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,22.4
2008,Finland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0.8
2008,Finland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.3
2008,Finland,Terajoule,Renewable energies,Gross inland consumption,382732.8
2008,Finland,Terajoule,Hydro power,Gross inland consumption,61603.2
2008,Finland,Terajoule,Wind power,Gross inland consumption,939.6
2008,Finland,Terajoule,Solar thermal,Gross inland consumption,32
2008,Finland,Terajoule,Solar photovoltaic,Gross inland consumption,14.2
2008,Sweden,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Sweden,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Sweden,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Sweden,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Sweden,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Sweden,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,15602.9
2008,Sweden,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,5938.9
2008,Sweden,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,171.6
2008,Sweden,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,9.5
2008,Sweden,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.3
2008,Sweden,Terajoule,Renewable energies,Gross inland consumption,653260.6
2008,Sweden,Terajoule,Hydro power,Gross inland consumption,248648.4
2008,Sweden,Terajoule,Wind power,Gross inland consumption,7185.6
2008,Sweden,Terajoule,Solar thermal,Gross inland consumption,396
2008,Sweden,Terajoule,Solar photovoltaic,Gross inland consumption,14.4
2008,United Kingdom,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,United Kingdom,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,United Kingdom,Thousand tonnes,Wind power,Gross inland consumption,:
2008,United Kingdom,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,United Kingdom,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,United Kingdom,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,5851.7
2008,United Kingdom,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,442.4
2008,United Kingdom,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,612.6
2008,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,29.5
2008,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,1.5
2008,United Kingdom,Terajoule,Renewable energies,Gross inland consumption,244997.5
2008,United Kingdom,Terajoule,Hydro power,Gross inland consumption,18522
2008,United Kingdom,Terajoule,Wind power,Gross inland consumption,25646.4
2008,United Kingdom,Terajoule,Solar thermal,Gross inland consumption,1237
2008,United Kingdom,Terajoule,Solar photovoltaic,Gross inland consumption,61.2
2008,Iceland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Iceland,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Iceland,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Iceland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Iceland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Iceland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,4506.4
2008,Iceland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1068.5
2008,Iceland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2008,Iceland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2008,Iceland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Iceland,Terajoule,Renewable energies,Gross inland consumption,188674.5
2008,Iceland,Terajoule,Hydro power,Gross inland consumption,44737.2
2008,Iceland,Terajoule,Wind power,Gross inland consumption,0
2008,Iceland,Terajoule,Solar thermal,Gross inland consumption,0
2008,Iceland,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Norway,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Norway,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Norway,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Norway,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Norway,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Norway,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,13366
2008,Norway,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,11955.6
2008,Norway,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,78.5
2008,Norway,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2008,Norway,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Norway,Terajoule,Renewable energies,Gross inland consumption,559607.3
2008,Norway,Terajoule,Hydro power,Gross inland consumption,500558.4
2008,Norway,Terajoule,Wind power,Gross inland consumption,3286.8
2008,Norway,Terajoule,Solar thermal,Gross inland consumption,0
2008,Norway,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Montenegro,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Montenegro,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Montenegro,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Montenegro,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Montenegro,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Montenegro,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,284.8
2008,Montenegro,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,132.3
2008,Montenegro,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2008,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2008,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Montenegro,Terajoule,Renewable energies,Gross inland consumption,11923.4
2008,Montenegro,Terajoule,Hydro power,Gross inland consumption,5540.4
2008,Montenegro,Terajoule,Wind power,Gross inland consumption,0
2008,Montenegro,Terajoule,Solar thermal,Gross inland consumption,0
2008,Montenegro,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,North Macedonia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,North Macedonia,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,North Macedonia,Thousand tonnes,Wind power,Gross inland consumption,:
2008,North Macedonia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,North Macedonia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,North Macedonia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,274.1
2008,North Macedonia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,72.2
2008,North Macedonia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2008,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2008,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,North Macedonia,Terajoule,Renewable energies,Gross inland consumption,11476.9
2008,North Macedonia,Terajoule,Hydro power,Gross inland consumption,3024
2008,North Macedonia,Terajoule,Wind power,Gross inland consumption,0
2008,North Macedonia,Terajoule,Solar thermal,Gross inland consumption,0
2008,North Macedonia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Albania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Albania,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Albania,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Albania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Albania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Albania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,548
2008,Albania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,326.5
2008,Albania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2008,Albania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,6.5
2008,Albania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Albania,Terajoule,Renewable energies,Gross inland consumption,22943.2
2008,Albania,Terajoule,Hydro power,Gross inland consumption,13669.2
2008,Albania,Terajoule,Wind power,Gross inland consumption,0
2008,Albania,Terajoule,Solar thermal,Gross inland consumption,272
2008,Albania,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Serbia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Serbia,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Serbia,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Serbia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Serbia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Serbia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1633.3
2008,Serbia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,822.4
2008,Serbia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2008,Serbia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2008,Serbia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Serbia,Terajoule,Renewable energies,Gross inland consumption,68383.4
2008,Serbia,Terajoule,Hydro power,Gross inland consumption,34430.4
2008,Serbia,Terajoule,Wind power,Gross inland consumption,0
2008,Serbia,Terajoule,Solar thermal,Gross inland consumption,0
2008,Serbia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Turkey,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Turkey,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Turkey,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Turkey,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Turkey,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Turkey,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,9311.9
2008,Turkey,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,2860.7
2008,Turkey,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,72.8
2008,Turkey,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,420
2008,Turkey,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Turkey,Terajoule,Renewable energies,Gross inland consumption,389870.2
2008,Turkey,Terajoule,Hydro power,Gross inland consumption,119772
2008,Turkey,Terajoule,Wind power,Gross inland consumption,3049.2
2008,Turkey,Terajoule,Solar thermal,Gross inland consumption,17584
2008,Turkey,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Bosnia and Herzegovina,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Bosnia and Herzegovina,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Bosnia and Herzegovina,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Bosnia and Herzegovina,Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Bosnia and Herzegovina,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,0
2008,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,0
2008,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2008,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2008,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Bosnia and Herzegovina,Terajoule,Renewable energies,Gross inland consumption,0
2008,Bosnia and Herzegovina,Terajoule,Hydro power,Gross inland consumption,0
2008,Bosnia and Herzegovina,Terajoule,Wind power,Gross inland consumption,0
2008,Bosnia and Herzegovina,Terajoule,Solar thermal,Gross inland consumption,0
2008,Bosnia and Herzegovina,Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Wind power,Gross inland consumption,:
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Solar thermal,Gross inland consumption,:
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,239.9
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,6.5
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0.2
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Renewable energies,Gross inland consumption,10042.6
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Hydro power,Gross inland consumption,273.6
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Wind power,Gross inland consumption,0
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Solar thermal,Gross inland consumption,9
2008,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Solar photovoltaic,Gross inland consumption,0
2008,Moldova,Thousand tonnes,Renewable energies,Gross inland consumption,:
2008,Moldova,Thousand tonnes,Hydro power,Gross inland consumption,:
2008,Moldova,Thousand tonnes,Wind power,Gross inland consumption,:
2008,Moldova,Thousand tonnes,Solar thermal,Gross inland consumption,:
